content_id,date,topic,format,video_length,hook_type,posting_time,caption_length,views,likes,comments,shares,saves,retention_rate,followers_gained,engagement_rate,viral_score,viral_category,total_comments,relatable_comments,relatability_rate,is_viral
C0585,2025-08-01,Friendship,Long,62,Text,Morning,74,104138,3890,485,908,1255,65.6,219,6.28,1225.7,High,6,3,50.0,1
C0586,2025-08-02,Confidence,Long,63,Visual,Evening,47,39294,2577,109,683,400,73.8,174,9.59,672.7,High,5,3,60.0,1
C0587,2025-08-02,Work Stress,Long,160,Visual,Afternoon,205,56288,2407,390,746,710,74.4,293,7.56,830.1000000000001,High,4,2,50.0,1
C0588,2025-08-02,Social Anxiety,Long,79,Text,Morning,165,68321,2432,122,766,783,44.7,264,6.01,808.9,High,7,3,42.86,1
C0589,2025-08-03,Family,Short,25,Text,Evening,149,53787,521,72,160,206,83.5,287,1.78,192.29999999999998,Low,5,4,80.0,0
C0590,2025-08-03,Family,Short,37,Text,Evening,216,35246,821,77,181,198,78.5,222,3.62,229.3,Medium,4,2,50.0,0
C0591,2025-08-03,Family,Short,15,Visual,Evening,124,17752,921,69,241,349,85.6,132,8.9,307.00000000000006,Medium,5,4,80.0,0
C0592,2025-08-04,Confidence,Short,59,Visual,Night,122,28641,484,48,191,167,67.1,74,3.11,184.5,Low,5,2,40.0,0
C0593,2025-08-04,Dating,Short,32,Text,Evening,77,107487,3632,211,856,1226,73.8,294,5.51,1115.6000000000001,High,5,2,40.0,1
C0594,2025-08-05,Confidence,Short,49,Text,Morning,132,2119,96,7,14,33,66.1,7,7.08,26.5,Low,3,2,66.67,0
C0595,2025-08-05,College Life,Short,59,Visual,Afternoon,70,46360,2442,335,866,880,87.4,350,9.76,921.6000000000001,High,4,3,75.0,1
C0596,2025-08-05,Family,Short,37,Visual,Night,165,54312,2023,206,416,601,65.9,226,5.98,590.2,High,7,4,57.14,1
C0597,2025-08-06,Self Growth,Short,54,Visual,Morning,259,77835,2851,125,736,805,70.7,231,5.8,846.0000000000001,High,5,4,80.0,1
C0598,2025-08-06,Family,Long,110,Text,Evening,152,66114,2093,269,345,733,74.3,235,5.2,621.0,High,3,1,33.33,1
C0599,2025-08-06,Work Stress,Long,62,Visual,Night,98,70175,2810,384,558,627,65.7,94,6.24,769.1,High,5,3,60.0,1
C0600,2025-08-07,Work Stress,Short,16,Text,Night,188,78144,2499,352,530,992,67.7,163,5.6,829.9,High,7,5,71.43,1
C0601,2025-08-07,Self Growth,Short,21,Visual,Evening,218,54114,2423,227,1017,956,89.1,135,8.54,981.3,High,3,3,100.0,1
C0602,2025-08-07,Family,Short,58,Text,Evening,138,13764,389,15,122,151,86.5,18,4.92,136.0,Low,5,0,0.0,0
C0603,2025-08-08,Work Stress,Long,93,Visual,Evening,87,22791,936,123,209,188,79.2,117,6.39,258.2,Medium,6,5,83.33,0
C0604,2025-08-08,Dating,Long,85,Text,Evening,194,19047,813,65,200,407,77.5,56,7.8,296.4,Medium,7,3,42.86,0
C0605,2025-08-09,Family,Short,35,Text,Morning,73,38283,1155,95,165,427,74.7,64,4.81,328.6,Medium,2,1,50.0,0
C0606,2025-08-09,Self Growth,Long,98,Visual,Morning,259,4743,210,27,54,56,70.0,15,7.32,64.80000000000001,Low,4,3,75.0,0
C0607,2025-08-09,College Life,Short,55,Visual,Evening,103,23751,1161,61,458,335,73.5,95,8.48,412.00000000000006,Medium,2,2,100.0,0
C0608,2025-08-10,Self Growth,Short,60,Text,Afternoon,110,66158,3786,401,909,855,78.7,206,9.0,1078.9,High,2,1,50.0,1
C0609,2025-08-10,Confidence,Long,93,Text,Evening,197,38257,1281,68,252,555,63.7,100,5.64,409.0,Medium,2,1,50.0,0
C0610,2025-08-10,Family,Short,48,Text,Afternoon,32,79957,3689,397,801,1107,72.7,79,7.5,1100.8,High,3,0,0.0,1
C0611,2025-08-11,Family,Short,30,Text,Night,76,19577,586,83,111,220,83.0,93,5.11,185.6,Low,2,1,50.0,0
C0612,2025-08-11,Friendship,Short,17,Text,Night,58,56710,1872,246,247,815,88.8,104,5.61,579.7,Medium,4,2,50.0,0
C0613,2025-08-11,Family,Short,57,Text,Evening,119,2802,157,20,26,48,81.0,6,8.96,44.5,Low,6,3,50.0,0
C0614,2025-08-12,Friendship,Long,140,Visual,Evening,157,31895,1730,191,239,594,89.9,74,8.63,485.0,Medium,5,2,40.0,0
C0615,2025-08-12,Work Stress,Long,155,Text,Afternoon,71,49381,1029,82,159,279,61.9,107,3.14,266.6,Medium,2,1,50.0,0
C0616,2025-08-13,Work Stress,Short,16,Visual,Evening,109,14951,570,84,227,270,61.6,36,7.7,245.60000000000002,Medium,3,0,0.0,0
C0617,2025-08-13,Dating,Short,36,Visual,Afternoon,207,30932,392,43,72,116,87.1,108,2.01,111.39999999999999,Low,3,1,33.33,0
C0618,2025-08-13,College Life,Long,173,Visual,Night,246,50159,1354,145,478,656,64.3,127,5.25,552.4,Medium,6,2,33.33,0
C0619,2025-08-14,Social Anxiety,Short,29,Visual,Night,33,46821,1991,186,1079,512,77.3,91,8.05,821.5000000000001,High,7,2,28.57,1
C0620,2025-08-14,Dating,Long,156,Visual,Night,174,11016,446,19,108,97,54.3,68,6.08,120.69999999999999,Low,5,3,60.0,0
C0621,2025-08-14,Friendship,Short,20,Text,Night,35,12797,572,50,128,138,68.0,38,6.94,159.8,Low,5,3,60.0,0
C0622,2025-08-15,Friendship,Short,57,Visual,Night,149,61144,689,71,226,353,65.0,120,2.19,279.4,Medium,3,2,66.67,0
C0623,2025-08-15,Dating,Long,161,Visual,Afternoon,232,25029,939,66,118,255,67.7,95,5.51,230.8,Medium,2,2,100.0,0
C0624,2025-08-15,Friendship,Short,58,Visual,Night,213,61506,2848,208,701,866,76.1,132,7.52,866.6000000000001,High,3,3,100.0,1
C0625,2025-08-16,Self Growth,Short,39,Text,Evening,83,14744,551,63,178,215,77.9,91,6.83,203.39999999999998,Low,2,2,100.0,0
C0626,2025-08-16,Dating,Short,40,Text,Evening,89,57386,3039,112,1128,1094,89.4,103,9.36,1105.7,High,4,2,50.0,1
C0627,2025-08-17,College Life,Short,51,Text,Evening,210,39556,1586,196,534,753,83.8,178,7.76,637.3,High,7,2,28.57,1
C0628,2025-08-17,College Life,Short,43,Visual,Afternoon,218,90023,3791,218,1176,1731,63.8,650,7.68,1412.4,High,3,1,33.33,1
C0629,2025-08-17,Self Growth,Short,35,Text,Afternoon,94,19110,369,21,110,167,83.1,36,3.49,135.2,Low,3,2,66.67,0
C0630,2025-08-18,College Life,Long,112,Text,Afternoon,30,16339,493,21,119,207,70.1,30,5.14,163.2,Low,7,1,14.29,0
C0631,2025-08-18,Work Stress,Long,98,Visual,Morning,132,1724,43,4,9,6,71.0,6,3.6,10.5,Low,2,1,50.0,0
C0632,2025-08-18,College Life,Short,17,Text,Evening,172,1559,21,3,9,7,76.8,12,2.57,8.4,Low,2,0,0.0,0
C0633,2025-08-19,Friendship,Short,23,Visual,Night,132,19711,391,22,137,204,82.0,76,3.83,159.5,Low,4,2,50.0,0
C0634,2025-08-19,Friendship,Long,112,Text,Evening,244,2758,180,8,52,55,62.1,12,10.7,56.9,Low,6,3,50.0,0
C0635,2025-08-20,Dating,Long,70,Text,Evening,217,20574,723,60,237,164,67.2,41,5.75,228.3,Medium,6,4,66.67,0
C0636,2025-08-20,Work Stress,Short,19,Visual,Evening,211,82737,3160,189,1007,1657,91.8,474,7.27,1253.6999999999998,High,7,1,14.29,1
C0637,2025-08-20,Dating,Short,19,Text,Evening,34,68176,1726,250,387,604,70.0,213,4.35,558.6,Medium,6,4,66.67,0
C0638,2025-08-21,College Life,Short,18,Visual,Afternoon,226,140334,1791,93,450,616,69.7,721,2.1,562.5,Medium,5,3,60.0,0
C0639,2025-08-21,Family,Short,51,Visual,Night,203,30307,1715,144,495,423,79.4,52,9.16,525.2,Medium,7,5,71.43,0
C0640,2025-08-21,Confidence,Short,29,Text,Afternoon,121,72170,799,61,112,315,65.7,267,1.78,231.4,Medium,4,2,50.0,0
C0641,2025-08-22,Work Stress,Short,30,Text,Evening,165,67724,1813,182,538,910,59.8,179,5.08,705.9000000000001,High,5,2,40.0,1
C0642,2025-08-22,Confidence,Long,153,Text,Evening,219,97446,3461,299,880,1102,65.6,436,5.89,1088.5,High,2,1,50.0,1
C0643,2025-08-22,Family,Long,111,Text,Evening,238,47361,1679,102,548,713,83.5,216,6.42,621.4,High,4,0,0.0,1
C0644,2025-08-23,Friendship,Long,136,Visual,Night,156,24383,596,42,222,294,71.6,139,4.73,245.0,Medium,7,4,57.14,0
C0645,2025-08-23,Family,Short,51,Text,Afternoon,39,31864,441,20,126,120,78.8,184,2.22,134.5,Low,7,4,57.14,0
C0646,2025-08-24,College Life,Short,47,Text,Night,172,32996,957,45,227,426,55.7,135,5.02,323.3,Medium,4,3,75.0,0
C0647,2025-08-24,Friendship,Long,127,Text,Evening,186,25663,653,104,113,160,73.4,119,4.01,179.3,Low,2,2,100.0,0
C0648,2025-08-24,Self Growth,Long,64,Text,Night,43,16869,452,31,115,132,69.9,17,4.33,137.0,Low,3,1,33.33,0
C0649,2025-08-25,Confidence,Short,40,Text,Evening,217,59282,2978,206,559,656,70.4,405,7.42,759.4,High,4,3,75.0,1
C0650,2025-08-25,Family,Long,147,Text,Night,76,9687,217,11,44,52,70.8,34,3.34,57.10000000000001,Low,3,2,66.67,0
C0651,2025-08-25,Friendship,Short,24,Visual,Night,234,53337,1896,263,933,876,81.7,220,7.44,878.2,High,6,4,66.67,1
C0652,2025-08-26,Work Stress,Long,126,Visual,Evening,156,27641,898,150,281,207,61.4,98,5.56,294.3,Medium,5,2,40.0,0
C0653,2025-08-26,Dating,Short,57,Visual,Night,104,48141,1951,293,843,953,83.3,328,8.39,876.8000000000001,High,3,3,100.0,1
C0654,2025-08-26,Family,Short,33,Text,Evening,43,7312,251,27,79,104,89.0,44,6.3,93.30000000000001,Low,5,1,20.0,0
C0655,2025-08-27,Self Growth,Short,19,Text,Evening,34,37353,1980,222,646,733,74.7,239,9.59,720.7,High,2,1,50.0,1
C0656,2025-08-27,Self Growth,Short,54,Visual,Night,200,14443,441,41,138,108,71.3,67,5.04,139.9,Low,2,0,0.0,0
C0657,2025-08-28,Family,Short,55,Text,Afternoon,116,109067,5385,612,994,791,75.2,302,7.14,1295.8,High,3,2,66.67,1
C0658,2025-08-28,Work Stress,Short,38,Text,Evening,223,106015,2265,251,375,611,85.5,735,3.3,610.0,High,5,1,20.0,1
C0659,2025-08-28,Social Anxiety,Short,41,Visual,Morning,83,40398,334,15,129,209,67.7,216,1.7,150.7,Low,5,4,80.0,0
C0660,2025-08-29,College Life,Long,135,Visual,Afternoon,241,118775,4095,452,925,2087,77.8,458,6.36,1496.0,High,4,3,75.0,1
C0661,2025-08-29,Dating,Short,18,Text,Night,246,22052,842,62,264,283,70.2,111,6.58,287.1,Medium,3,2,66.67,0
C0662,2025-08-29,Work Stress,Short,58,Visual,Afternoon,53,11932,429,23,159,208,82.4,55,6.86,173.5,Low,5,2,40.0,0
C0663,2025-08-30,Social Anxiety,Long,111,Text,Afternoon,178,8969,289,36,33,87,63.4,40,4.96,75.4,Low,3,1,33.33,0
C0664,2025-08-30,Dating,Short,27,Text,Afternoon,246,14290,656,29,212,396,71.3,61,9.05,275.00000000000006,Medium,3,2,66.67,0
C0665,2025-08-30,Self Growth,Short,46,Text,Evening,104,3792,140,14,23,26,92.2,25,5.35,33.8,Low,4,3,75.0,0
C0666,2025-08-31,Work Stress,Long,110,Visual,Night,45,72928,3184,452,555,977,57.9,395,7.09,923.8999999999999,High,2,2,100.0,1
C0667,2025-08-31,Self Growth,Long,128,Text,Night,231,38006,1918,152,202,521,73.9,116,7.35,459.3,Medium,2,1,50.0,0
C0668,2025-09-01,Family,Short,26,Visual,Morning,139,38269,2549,173,352,549,97.3,72,9.47,595.0,High,4,2,50.0,1
C0669,2025-09-01,Confidence,Long,95,Visual,Evening,36,17191,594,59,211,105,78.9,76,5.64,187.10000000000002,Low,5,2,40.0,0
C0670,2025-09-01,Dating,Short,31,Visual,Evening,223,51338,1837,189,760,381,66.7,328,6.17,639.8000000000001,High,3,1,33.33,1
C0671,2025-09-02,Confidence,Short,23,Visual,Evening,186,116175,2758,140,818,864,67.2,584,3.94,890.2,High,2,1,50.0,1
C0672,2025-09-02,Self Growth,Long,113,Visual,Evening,46,186656,10183,678,3018,4345,64.5,1197,9.76,3664.6,High,3,3,100.0,1
C0673,2025-09-02,Work Stress,Short,30,Text,Afternoon,89,28459,1046,125,336,427,78.6,41,6.8,392.1,Medium,7,5,71.43,0
C0674,2025-09-03,Social Anxiety,Long,143,Visual,Evening,34,15134,629,91,264,175,74.3,49,7.66,239.20000000000002,Medium,3,1,33.33,0
C0675,2025-09-03,Self Growth,Short,40,Text,Evening,249,24709,1693,130,533,949,64.3,167,13.38,693.2,High,6,1,16.67,1
C0676,2025-09-03,Work Stress,Long,65,Visual,Evening,35,2617,112,8,15,31,63.3,16,6.34,28.1,Low,2,1,50.0,0
C0677,2025-09-04,Self Growth,Short,52,Visual,Evening,213,33698,705,105,273,446,71.9,151,4.54,334.5,Medium,2,2,100.0,0
C0678,2025-09-04,Social Anxiety,Short,28,Text,Night,147,12982,463,25,193,110,75.2,33,6.09,161.5,Low,7,2,28.57,0
C0679,2025-09-05,Self Growth,Short,56,Text,Evening,164,59347,1731,68,328,756,96.8,234,4.86,544.7,Medium,2,1,50.0,0
C0680,2025-09-05,Confidence,Short,38,Text,Afternoon,216,12000,363,39,85,165,67.7,40,5.43,127.6,Low,4,2,50.0,0
C0681,2025-09-05,Work Stress,Long,103,Text,Night,235,4449,151,5,25,51,59.2,14,5.21,41.4,Low,7,6,85.71,0
C0682,2025-09-06,Dating,Short,30,Visual,Night,59,98746,2854,169,840,1633,68.7,333,5.57,1145.1,High,5,3,60.0,1
C0683,2025-09-06,Confidence,Short,49,Visual,Morning,34,13469,316,28,79,75,86.4,37,3.7,91.30000000000001,Low,7,4,57.14,0
C0684,2025-09-06,Confidence,Short,52,Text,Evening,58,41626,2583,259,572,1044,76.6,220,10.71,852.0999999999999,High,2,1,50.0,1
C0685,2025-09-07,Dating,Short,32,Text,Afternoon,186,44264,1476,169,647,660,68.0,208,6.67,638.2,High,5,2,40.0,1
C0686,2025-09-07,Family,Long,139,Visual,Evening,160,8059,307,22,84,82,68.4,37,6.14,93.30000000000001,Low,5,3,60.0,0
C0687,2025-09-07,Friendship,Short,23,Visual,Afternoon,49,6348,261,29,44,156,72.1,22,7.72,96.30000000000001,Low,4,3,75.0,0
C0688,2025-09-08,Self Growth,Long,133,Text,Evening,83,11362,553,52,146,119,72.0,31,7.66,159.8,Low,4,3,75.0,0
C0689,2025-09-08,Friendship,Short,47,Text,Afternoon,153,30569,1320,156,369,359,98.0,90,7.21,418.5,Medium,2,0,0.0,0
C0690,2025-09-09,Family,Short,38,Visual,Evening,197,41505,1873,236,562,1036,85.5,315,8.93,770.1000000000001,High,7,3,42.86,1
C0691,2025-09-09,Confidence,Short,35,Visual,Night,108,2230,97,9,24,25,79.1,8,6.95,28.6,Low,2,1,50.0,0
C0692,2025-09-09,Family,Short,45,Text,Afternoon,248,7138,386,44,91,60,70.4,27,8.14,101.80000000000001,Low,5,3,60.0,0
C0693,2025-09-10,Confidence,Long,105,Visual,Night,258,36087,1938,217,359,418,58.6,136,8.12,506.2,Medium,2,2,100.0,0
C0694,2025-09-10,Confidence,Long,148,Visual,Night,206,18004,744,36,111,274,79.3,101,6.47,208.20000000000002,Medium,6,4,66.67,0
C0695,2025-09-10,Social Anxiety,Long,137,Visual,Night,134,20219,791,99,157,345,78.8,70,6.88,265.20000000000005,Medium,6,3,50.0,0
C0696,2025-09-11,College Life,Short,42,Text,Morning,231,29389,1635,222,302,317,72.3,99,8.42,423.8,Medium,4,3,75.0,0
C0697,2025-09-11,Work Stress,Short,55,Visual,Night,197,12345,450,28,125,159,92.1,80,6.17,148.29999999999998,Low,3,1,33.33,0
C0698,2025-09-11,Self Growth,Short,50,Visual,Morning,149,18530,918,30,135,275,80.2,37,7.33,234.3,Medium,3,3,100.0,0
C0699,2025-09-12,Social Anxiety,Short,30,Visual,Afternoon,132,110560,4081,485,1594,2188,87.7,595,7.55,1799.1,High,6,5,83.33,1
C0700,2025-09-12,Social Anxiety,Long,94,Text,Night,221,8606,235,21,60,97,72.0,28,4.8,80.8,Low,2,2,100.0,0
C0701,2025-09-13,Self Growth,Short,55,Visual,Evening,158,9573,244,31,109,161,78.2,81,5.69,122.50000000000001,Low,5,4,80.0,0
C0702,2025-09-13,Self Growth,Short,16,Visual,Evening,72,6240,182,19,64,73,70.5,41,5.42,69.5,Low,2,2,100.0,0
C0703,2025-09-13,Dating,Long,121,Visual,Afternoon,259,12351,380,17,126,96,70.5,13,5.01,120.60000000000001,Low,3,2,66.67,0
C0704,2025-09-14,Dating,Long,94,Text,Night,45,92076,1609,114,566,594,77.4,497,3.13,588.3000000000001,High,4,3,75.0,1
C0705,2025-09-14,Dating,Short,56,Text,Evening,189,14058,443,55,89,156,71.9,87,5.29,137.70000000000002,Low,6,3,50.0,0
C0706,2025-09-14,Self Growth,Short,16,Text,Evening,180,42795,1485,71,573,634,81.4,207,6.46,582.0999999999999,High,6,0,0.0,1
C0707,2025-09-15,Social Anxiety,Short,16,Visual,Night,164,50045,2456,312,642,664,69.2,163,8.14,764.0,High,4,2,50.0,1
C0708,2025-09-15,Self Growth,Short,30,Text,Afternoon,41,10398,506,31,138,92,84.8,19,7.38,139.6,Low,7,5,71.43,0
C0709,2025-09-15,Friendship,Short,24,Visual,Morning,143,14682,147,12,42,72,83.1,69,1.86,55.5,Low,2,1,50.0,0
C0710,2025-09-16,Friendship,Short,37,Text,Evening,235,17286,778,74,180,169,65.0,71,6.95,215.3,Medium,5,3,60.0,0
C0711,2025-09-16,Work Stress,Long,92,Visual,Night,85,25135,891,49,132,251,69.8,136,5.26,227.0,Medium,2,0,0.0,0
C0712,2025-09-17,Self Growth,Long,87,Text,Afternoon,189,40910,2184,190,312,560,78.3,81,7.93,549.2,Medium,6,3,50.0,0
C0713,2025-09-17,Work Stress,Short,40,Text,Afternoon,227,55537,2187,234,584,311,64.4,232,5.97,592.4000000000001,High,7,3,42.86,1
C0714,2025-09-17,Family,Short,40,Visual,Morning,249,42785,1264,69,436,329,69.3,99,4.9,413.30000000000007,Medium,5,3,60.0,0
C0715,2025-09-18,Confidence,Short,58,Text,Night,148,23275,718,65,118,245,76.3,109,4.92,205.5,Low,7,2,28.57,0
C0716,2025-09-18,Family,Short,37,Visual,Afternoon,102,13086,600,57,95,157,98.0,17,6.95,156.5,Low,3,2,66.67,0
C0717,2025-09-18,Self Growth,Short,40,Visual,Evening,190,53562,3197,335,846,1023,73.3,227,10.08,1032.0,High,5,3,60.0,1
C0718,2025-09-19,Friendship,Short,46,Visual,Night,141,8439,357,30,99,141,85.0,20,7.43,123.60000000000001,Low,7,1,14.29,0
C0719,2025-09-19,Dating,Short,23,Text,Morning,174,7238,406,44,59,84,79.6,31,8.19,98.19999999999999,Low,5,4,80.0,0
C0720,2025-09-19,Self Growth,Short,45,Visual,Evening,200,8543,371,20,111,92,74.1,31,6.95,113.1,Low,5,4,80.0,0
C0721,2025-09-20,Dating,Short,54,Text,Evening,193,117015,5367,265,2214,1089,78.6,787,7.64,1802.0,High,5,4,80.0,1
C0722,2025-09-20,Confidence,Short,29,Text,Night,85,13281,239,22,50,57,72.5,23,2.77,65.39999999999999,Low,5,4,80.0,0
C0723,2025-09-21,Family,Long,158,Text,Afternoon,203,2166,131,12,23,22,65.4,6,8.68,31.300000000000004,Low,2,2,100.0,0
C0724,2025-09-21,Social Anxiety,Short,30,Text,Evening,154,128304,3726,516,1294,2535,60.4,742,6.29,1753.9,High,5,3,60.0,1
C0725,2025-09-21,Family,Short,27,Visual,Morning,244,42558,2105,111,433,325,79.8,48,6.99,503.40000000000003,Medium,6,5,83.33,0
C0726,2025-09-22,Social Anxiety,Long,142,Text,Evening,181,42297,946,101,317,391,78.0,59,4.15,358.90000000000003,Medium,5,1,20.0,0
C0727,2025-09-22,Work Stress,Short,54,Visual,Night,235,79724,2247,200,388,720,80.6,252,4.46,635.9000000000001,High,3,1,33.33,1
C0728,2025-09-22,Social Anxiety,Short,42,Text,Morning,255,44010,2494,166,523,1091,87.9,203,9.71,819.1,High,2,0,0.0,1
C0729,2025-09-23,Friendship,Long,87,Visual,Afternoon,258,111864,3245,269,915,953,77.8,644,4.81,1030.1999999999998,High,2,2,100.0,1
C0730,2025-09-23,Work Stress,Short,29,Text,Night,201,62264,2916,343,1050,529,76.4,100,7.77,938.9000000000001,High,2,1,50.0,1
C0731,2025-09-23,Work Stress,Short,46,Text,Morning,167,49549,2080,116,492,607,70.7,212,6.65,610.0999999999999,High,6,3,50.0,1
C0732,2025-09-24,Friendship,Short,30,Text,Afternoon,57,24479,868,61,123,204,72.1,117,5.13,209.40000000000003,Medium,6,1,16.67,0
C0733,2025-09-24,Confidence,Short,41,Visual,Evening,118,60847,2138,135,386,1167,65.3,367,6.29,745.3,High,4,3,75.0,1
C0734,2025-09-25,Family,Short,46,Text,Afternoon,139,28131,706,82,90,118,74.3,97,3.54,158.40000000000003,Low,6,4,66.67,0
C0735,2025-09-25,Dating,Short,30,Visual,Afternoon,209,14612,652,34,217,250,81.5,109,7.89,233.8,Medium,4,1,25.0,0
C0736,2025-09-25,Work Stress,Short,44,Visual,Evening,165,39254,1124,47,369,427,97.2,187,5.01,397.5,Medium,5,2,40.0,0
C0737,2025-09-26,Work Stress,Short,33,Visual,Afternoon,131,14236,442,18,117,176,85.3,83,5.29,147.39999999999998,Low,5,2,40.0,0
C0738,2025-09-26,College Life,Short,21,Text,Evening,63,84237,4667,171,1770,1109,68.4,264,9.16,1541.6000000000001,High,5,2,40.0,1
C0739,2025-09-26,Work Stress,Short,32,Text,Evening,194,175139,7490,410,1270,2956,62.6,1067,6.92,2225.8,High,5,5,100.0,1
C0740,2025-09-27,Confidence,Short,35,Text,Evening,129,39507,814,79,218,342,74.9,292,3.68,287.0,Medium,4,1,25.0,0
C0741,2025-09-27,Family,Long,77,Visual,Morning,38,36012,1755,66,227,425,80.1,169,6.87,407.0,Medium,2,1,50.0,0
C0742,2025-09-27,Family,Short,56,Visual,Night,95,49045,1964,125,399,545,77.8,149,6.18,544.5,Medium,5,2,40.0,0
C0743,2025-09-28,Work Stress,Short,39,Text,Morning,232,66525,1777,88,603,380,82.4,329,4.28,550.5000000000001,Medium,4,3,75.0,0
C0744,2025-09-28,College Life,Short,16,Visual,Evening,57,28145,1295,106,594,465,78.2,63,8.74,527.8,Medium,3,0,0.0,0
C0745,2025-09-29,Family,Short,54,Visual,Afternoon,123,49010,1537,72,262,703,87.2,234,5.25,483.80000000000007,Medium,2,1,50.0,0
C0746,2025-09-29,College Life,Short,54,Text,Night,147,17177,370,41,83,131,61.0,57,3.64,117.7,Low,5,3,60.0,0
C0747,2025-09-29,Self Growth,Short,15,Visual,Afternoon,49,12589,653,85,214,316,96.0,63,10.07,262.7,Medium,6,5,83.33,0
C0748,2025-09-30,College Life,Short,22,Text,Afternoon,68,64049,2149,279,348,976,65.9,220,5.86,702.7,High,4,2,50.0,1
C0749,2025-09-30,College Life,Long,130,Text,Evening,246,40406,1697,90,379,567,76.9,47,6.76,509.4,Medium,2,1,50.0,0
C0750,2025-09-30,Dating,Long,180,Text,Morning,165,39126,1334,168,268,390,66.3,75,5.52,391.20000000000005,Medium,4,3,75.0,0
C0751,2025-10-01,Confidence,Short,48,Text,Afternoon,78,5093,216,29,47,88,75.8,6,7.46,72.6,Low,6,3,50.0,0
C0752,2025-10-01,Dating,Short,34,Text,Evening,69,44295,1587,59,338,569,74.6,192,5.76,476.4,Medium,3,2,66.67,0
C0753,2025-10-02,Social Anxiety,Short,43,Text,Night,127,187591,4197,296,761,948,79.6,1299,3.31,1067.7,High,5,3,60.0,1
C0754,2025-10-02,Confidence,Short,15,Visual,Morning,196,30811,1073,108,302,385,84.6,157,6.06,365.20000000000005,Medium,5,1,20.0,0
C0755,2025-10-02,Self Growth,Short,45,Visual,Night,197,17399,1093,66,241,525,90.6,112,11.06,376.40000000000003,Medium,7,2,28.57,0
C0756,2025-10-03,Friendship,Long,175,Visual,Night,74,60305,3577,226,748,893,86.1,332,9.03,970.0,High,6,4,66.67,1
C0757,2025-10-03,Work Stress,Long,78,Text,Night,196,12805,468,46,71,168,72.3,33,5.88,134.8,Low,4,2,50.0,0
C0758,2025-10-03,Friendship,Long,63,Text,Evening,236,23574,1576,54,357,600,86.1,88,10.97,491.20000000000005,Medium,6,3,50.0,0
C0759,2025-10-04,Dating,Short,28,Visual,Evening,82,52162,2980,348,524,1097,80.9,287,9.49,906.3000000000001,High,5,1,20.0,1
C0760,2025-10-04,Work Stress,Long,111,Text,Evening,36,4726,152,9,21,57,79.8,7,5.06,42.5,Low,6,4,66.67,0
C0761,2025-10-04,Dating,Short,16,Visual,Evening,250,33371,1404,46,498,618,84.3,207,7.69,534.2,Medium,4,3,75.0,0
C0762,2025-10-05,Self Growth,Short,28,Text,Night,150,25572,1227,39,329,267,71.5,136,7.28,342.2,Medium,5,4,80.0,0
C0763,2025-10-05,Confidence,Short,21,Text,Morning,208,67448,2113,148,305,285,78.8,264,4.23,448.4,Medium,2,1,50.0,0
C0764,2025-10-06,Confidence,Long,170,Text,Afternoon,103,57210,2580,287,342,504,74.0,227,6.49,603.4,High,2,0,0.0,1
C0765,2025-10-06,College Life,Short,37,Visual,Morning,98,71596,2884,374,1111,1336,79.7,136,7.97,1208.4,High,3,0,0.0,1
C0766,2025-10-06,Family,Long,146,Visual,Night,81,32703,539,75,75,131,76.1,155,2.51,138.2,Low,7,5,71.43,0
C0767,2025-10-07,Self Growth,Short,45,Text,Evening,79,20552,786,68,142,346,85.7,53,6.53,252.8,Medium,3,3,100.0,0
C0768,2025-10-07,Friendship,Long,116,Text,Evening,138,24535,937,71,181,299,68.8,140,6.06,270.0,Medium,3,2,66.67,0
C0769,2025-10-07,Dating,Short,38,Text,Night,54,52405,3135,207,582,1164,47.6,147,9.71,936.9,High,3,3,100.0,1
C0770,2025-10-08,Friendship,Short,24,Visual,Night,223,97893,1734,60,486,447,96.8,451,2.79,513.9,Medium,5,3,60.0,0
C0771,2025-10-08,Work Stress,Long,88,Visual,Morning,147,11134,410,49,82,91,69.0,33,5.68,110.9,Low,7,5,71.43,0
C0772,2025-10-08,Confidence,Short,46,Visual,Night,240,74966,2907,216,677,601,71.8,223,5.87,785.0,High,4,2,50.0,1
C0773,2025-10-09,Social Anxiety,Short,59,Text,Night,145,45421,1981,194,724,653,65.8,169,7.82,722.4,High,4,2,50.0,1
C0774,2025-10-09,Work Stress,Short,40,Visual,Morning,99,9119,412,31,74,62,76.6,18,6.35,95.60000000000001,Low,6,1,16.67,0
C0775,2025-10-10,Family,Short,58,Visual,Evening,148,5599,278,41,120,80,74.4,28,9.27,108.0,Low,3,3,100.0,0
C0776,2025-10-10,Confidence,Short,58,Visual,Afternoon,65,14445,692,40,95,157,72.6,92,6.81,162.3,Low,6,4,66.67,0
C0777,2025-10-10,Friendship,Short,39,Text,Evening,219,131467,3612,489,1006,1755,70.2,440,5.22,1387.9,High,5,3,60.0,1
C0778,2025-10-11,Social Anxiety,Short,35,Text,Evening,195,56224,2402,261,855,915,82.3,290,7.88,908.9000000000001,High,4,2,50.0,1
C0779,2025-10-11,College Life,Long,111,Text,Afternoon,63,68156,2210,294,385,469,89.3,333,4.93,574.5,Medium,5,3,60.0,0
C0780,2025-10-11,Family,Short,27,Visual,Morning,163,21248,860,38,140,421,88.2,71,6.87,275.9,Medium,4,2,50.0,0
